Type;FSV-40;
Version;2.21;
Date;19.Sep 23;
Mode;ANALYZER;
Center Freq;6000000000.000000;Hz
Freq Offset;0.000000;Hz
Span;12000000000.000000;Hz
x-Axis;LIN;
Start;0.000000;Hz
Stop;12000000000.000000;Hz
Ref Level;0.000000;W
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LIN;
Level Range;100.000000;dB
Rf Att;0.000000;dB
El Att;0.000000;dB
RBW;2000000.000000;Hz
VBW;10000.000000;Hz
SWT;0.100000;s
Trace Mode;CLR/WRITE;
Detector;SAMPLE;
Sweep Count;0;
Trace 1:;;
x-Unit;Hz;
y-Unit;W;
Preamplifier;OFF;
Transducer;OFF;
2172000000;7.8510673439877166e-013;
2184000000;7.4027638402932028e-013;
2196000000;6.5966242884796245e-013;
2208000000;6.6979771338668281e-013;
2220000000;7.6347251003888728e-013;
2232000000;6.6189843319838793e-013;
2244000000;5.0313008967406425e-013;
2256000000;6.7817344621967646e-013;
2268000000;5.812447420074085e-013;
2280000000;5.6782362015464494e-013;
2292000000;5.512102818454323e-013;
2304000000;5.5264983127994993e-013;
2316000000;7.23234189550781e-013;
2328000000;6.5925102833361282e-013;
2340000000;9.1741382286097961e-013;
2352000000;7.2396705600927258e-013;
2364000000;6.0163847645164359e-013;
2376000000;6.6523793851996915e-013;
2388000000;7.6320010424305029e-013;
2400000000;8.5013734333477808e-013;
2412000000;8.0395889598405823e-013;
2424000000;9.4162687629822939e-013;
2436000000;5.782172700710686e-013;
2448000000;7.3301407261736062e-013;
2460000000;8.8323781882032604e-013;
2472000000;8.3846238329091105e-013;
2484000000;7.9230800522842038e-013;
2496000000;9.6811599535617798e-013;
2508000000;9.5466017903389488e-013;
2520000000;1.0155445278117736e-012;
2532000000;7.4477311253970391e-013;
2544000000;9.8201340722331443e-013;
2556000000;9.1200202771701822e-013;
2568000000;1.0394807844343879e-012;
2580000000;6.5463606757631965e-013;
2592000000;9.0698661688731752e-013;
2604000000;8.3737400694006148e-013;
2616000000;1.0413819329438412e-012;
2628000000;1.0926585157500224e-012;
2640000000;8.6320409370746476e-013;
2652000000;7.4486825128033951e-013;
2664000000;1.1424544036492401e-012;
2676000000;1.0456310296780291e-012;
2688000000;9.2322048443616023e-013;
2700000000;8.4101627571830928e-013;
2712000000;7.9779276717859005e-013;
2724000000;8.1359783276821473e-013;
2736000000;8.9017730903542813e-013;
2748000000;9.0774295632284341e-013;
2760000000;8.8144568683931612e-013;
2772000000;9.1323769293299994e-013;
2784000000;7.1336588979703519e-013;
2796000000;6.2813513071469096e-013;
2808000000;7.2922516549528416e-013;
2820000000;9.0053312029603205e-013;
2832000000;7.3586037437067819e-013;
2844000000;6.3932415134484999e-013;
2856000000;7.083241328545431e-013;
2868000000;6.2485747912705003e-013;
2880000000;7.3495414398480619e-013;
2892000000;6.2265280821940938e-013;
2904000000;8.2126433475007699e-013;
2916000000;7.6815241450631233e-013;
2928000000;7.615540685047828e-013;
2940000000;8.1814530194027069e-013;
2952000000;6.629457182869003e-013;
2964000000;7.4153563064255357e-013;
2976000000;8.7418581488224456e-013;
2988000000;8.6518536475746477e-013;
3000000000;9.9638472386004429e-013;
3012000000;7.9662665353197326e-013;
3024000000;6.8275398355799322e-013;
3036000000;9.1027294209233833e-013;
3048000000;1.1647872336789655e-012;
3060000000;1.2974280937799731e-012;
3072000000;9.7130420026458886e-013;
3084000000;8.7337271746298906e-013;
3096000000;8.4253768241684956e-013;
3108000000;8.1497542004857482e-013;
3120000000;6.7520284068728342e-013;
3132000000;6.9004508053763236e-013;
3144000000;7.3102835633845342e-013;
3156000000;8.4323861912136144e-013;
3168000000;8.7551070993702185e-013;
3180000000;8.8210130389301811e-013;
3192000000;9.4962785465030342e-013;
3204000000;8.643044504923203e-013;
3216000000;8.7043740271131043e-013;
3228000000;7.0840338803335179e-013;
3240000000;6.1174508384290172e-013;
3252000000;6.9311055376011788e-013;
3264000000;9.0094853235841987e-013;
3276000000;7.7317790841621714e-013;
3288000000;9.4025048164025904e-013;
3300000000;8.6842566558026357e-013;
3312000000;8.9963502142645368e-013;
3324000000;8.8788801614822499e-013;
3336000000;1.0564162392090459e-012;
3348000000;8.609609878328095e-013;
3360000000;1.0333821472141569e-012;
3372000000;1.2881734524558541e-012;
3384000000;9.2991662547364795e-013;
3396000000;1.0267572382594015e-012;
3408000000;9.5029453056616475e-013;
3420000000;7.7543901204693566e-013;
3432000000;8.085052809539417e-013;
3444000000;1.2123405578046142e-012;
3456000000;1.1184974387651314e-012;
3468000000;8.7739776381823287e-013;
3480000000;1.0328635733150571e-012;
3492000000;8.306610065587916e-013;
3504000000;9.7657580806764788e-013;
3516000000;9.3091745249906932e-013;
3528000000;9.7000088083304403e-013;
3540000000;1.0542767830620803e-012;
3552000000;8.8373156448967594e-013;
3564000000;7.8465153211665362e-013;
3576000000;1.3849638666810216e-012;
3588000000;1.0744379561403172e-012;
3600000000;8.3349229211202025e-013;
3612000000;7.4828598178866557e-013;
3624000000;9.1233747986918523e-013;
3636000000;1.0576378097967853e-012;
3648000000;8.7476797723876065e-013;
3660000000;7.7257498358809795e-013;
3672000000;1.1855967596563488e-012;
3684000000;1.3735127401756642e-012;
3696000000;1.2579232360615533e-012;
3708000000;1.1965534899710528e-012;
3720000000;1.2115870372947368e-012;
3732000000;9.3643636681767228e-013;
3744000000;9.6431749304487502e-013;
3756000000;9.0304256043435838e-013;
3768000000;1.0462476154535216e-012;
3780000000;1.0399901426150215e-012;
3792000000;1.1543486435824923e-012;
3804000000;1.2769770050408136e-012;
3816000000;8.4724474614869538e-013;
3828000000;1.1654561864193891e-012;
3840000000;8.0824485559211068e-013;
3852000000;1.1883725340583462e-012;
3864000000;9.8880994538197431e-013;
3876000000;9.7351141904733485e-013;
3888000000;1.2670948274992599e-012;
3900000000;9.7844616523540262e-013;
3912000000;9.0965299529011112e-013;
3924000000;7.3497815906292674e-013;
3936000000;9.1648151741285933e-013;
3948000000;7.8711717048721153e-013;
3960000000;9.7015809014805443e-013;
3972000000;1.1678838235038014e-012;
3984000000;1.3993988259852763e-012;
3996000000;1.016803178113812e-012;
4008000000;1.1734213860997711e-012;
4020000000;1.0089782741945497e-012;
4032000000;1.3390577709160301e-012;
4044000000;1.0884770732313975e-012;
4056000000;1.4264278777251227e-012;
4068000000;1.0367341750708303e-012;
4080000000;1.1884791111319015e-012;
4092000000;1.2585035010642676e-012;
4104000000;1.233709965783869e-012;
4116000000;9.4234982230684272e-013;
4128000000;1.2561610822706126e-012;
4140000000;1.4459696461022187e-012;
4152000000;1.2863139373098242e-012;
4164000000;1.0766562337852226e-012;
4176000000;7.6361356474152764e-013;
4188000000;1.3095106596305861e-012;
4200000000;1.1124254729183436e-012;
4212000000;9.2194654688348976e-013;
4224000000;1.0384482987055299e-012;
4236000000;1.0966008916896142e-012;
4248000000;1.2706599010828268e-012;
4260000000;1.1985822490762077e-012;
4272000000;1.000348892263303e-012;
4284000000;1.1971286592235564e-012;
4296000000;1.0116779376040386e-012;
4308000000;1.3127339926893855e-012;
4320000000;8.6712890557186229e-013;
4332000000;1.4460138815508561e-012;
4344000000;1.6072879789261196e-012;
4356000000;1.4821561946515294e-012;
4368000000;1.3085744510546449e-012;
4380000000;1.5202470358965936e-012;
4392000000;1.3903526767389263e-012;
4404000000;1.0873030991190302e-012;
4416000000;1.2161917523415e-012;
4428000000;1.1045814870408455e-012;
4440000000;1.1425867847345006e-012;
4452000000;1.5560313454399122e-012;
4464000000;1.2900446769853469e-012;
4476000000;1.3615207052064537e-012;
4488000000;1.0167306449884728e-012;
4500000000;1.0729129173644991e-012;
4512000000;1.1058781928391381e-012;
4524000000;8.3903370362570229e-013;
4536000000;1.1606135974159826e-012;
4548000000;1.0801698077655963e-012;
4560000000;1.0391368755052754e-012;
4572000000;9.435110028335747e-013;
4584000000;1.3885454201376102e-012;
4596000000;1.3613892999031485e-012;
4608000000;1.4392617956812681e-012;
4620000000;1.1155954632302567e-012;
4632000000;1.5013616435147203e-012;
4644000000;1.3285577065563769e-012;
4656000000;1.8608844933737378e-012;
4668000000;1.6337272246841339e-012;
4680000000;1.4691637663377666e-012;
4692000000;1.4043104786670702e-012;
4704000000;1.445498234997622e-012;
4716000000;1.5335043348010946e-012;
4728000000;1.3936184021026699e-012;
4740000000;1.239904554896365e-012;
4752000000;2.0025164252507333e-012;
4764000000;1.2368712824784023e-012;
4776000000;1.0278214911119132e-012;
4788000000;1.2682603448346819e-012;
4800000000;1.1673556002053664e-012;
4812000000;1.15904735895761e-012;
4824000000;1.5109935871948643e-012;
4836000000;1.2252489604500094e-012;
4848000000;1.119575569405451e-012;
4860000000;1.2976628235503163e-012;
4872000000;1.3820745763115649e-012;
4884000000;1.7533210126818854e-012;
4896000000;1.6382738264944519e-012;
4908000000;1.4500681471546484e-012;
4920000000;1.3249054631181423e-012;
4932000000;1.4126544985865186e-012;
4944000000;1.2492866983959683e-012;
4956000000;1.7127648041168064e-012;
4968000000;1.4913829719798155e-012;
4980000000;1.036441765744911e-012;
4992000000;1.7614369164642429e-012;
5004000000;1.548673732656991e-012;
5016000000;1.6350365072276274e-012;
5028000000;1.7289234280348786e-012;
5040000000;1.2386711665049455e-012;
5052000000;1.3926752546328247e-012;
5064000000;1.5282300164926044e-012;
5076000000;1.2000207685186615e-012;
5088000000;1.5798664459998335e-012;
5100000000;1.4892857997175768e-012;
5112000000;1.4301490764215274e-012;
5124000000;1.7249010379749574e-012;
5136000000;1.4236416949822694e-012;
5148000000;1.2553365465184374e-012;
5160000000;1.1612579387670907e-012;
5172000000;1.2762660936763148e-012;
5184000000;2.1860681667651427e-012;
5196000000;1.4279985614124024e-012;
5208000000;1.4385107688363874e-012;
5220000000;1.5020804695550782e-012;
5232000000;1.2529756962878502e-012;
5244000000;1.2498704328456345e-012;
5256000000;1.6989951112655888e-012;
5268000000;1.0364260448134099e-012;
5280000000;1.4884279789587063e-012;
5292000000;9.4857249225560603e-013;
5304000000;1.8061616655420942e-012;
5316000000;1.8610551467956871e-012;
5328000000;1.2689079387923075e-012;
5340000000;1.5698968817631775e-012;
5352000000;1.4108743470395146e-012;
5364000000;1.5766928778207512e-012;
5376000000;1.618329060169843e-012;
5388000000;1.2708370597178109e-012;
5400000000;1.1485193221819068e-012;
5412000000;1.1940686070119333e-012;
5424000000;1.2439651088727577e-012;
5436000000;2.0295408149212379e-012;
5448000000;1.6976762877429774e-012;
5460000000;1.4409726667094502e-012;
5472000000;1.4180809304598085e-012;
5484000000;1.7106172164535471e-012;
5496000000;1.175092033227354e-012;
5508000000;1.0880290808937265e-012;
5520000000;1.4591936600000244e-012;
5532000000;1.4021338343855883e-012;
5544000000;1.4055672858254153e-012;
5556000000;1.1409649267046795e-012;
5568000000;1.4739497599877693e-012;
5580000000;1.2727631448772314e-012;
5592000000;1.3885163635193876e-012;
5604000000;1.6228508337504111e-012;
5616000000;1.1255853020475381e-012;
5628000000;1.6279074442626662e-012;
5640000000;1.3069602908602485e-012;
5652000000;1.0628312466232082e-012;
5664000000;1.3765684555785973e-012;
5676000000;1.6000638314306315e-012;
5688000000;1.6114895876051527e-012;
5700000000;1.2599521035869254e-012;
5712000000;1.9437400907568181e-012;
5724000000;1.3492481871352213e-012;
5736000000;1.2538975933951146e-012;
5748000000;1.2745996749372046e-012;
5760000000;1.8676904640912984e-012;
5772000000;1.5353575615745241e-012;
5784000000;1.4552831596043037e-012;
5796000000;1.428739505177079e-012;
5808000000;1.5861379050463587e-012;
5820000000;1.5400988860950204e-012;
5832000000;1.9497142615676477e-012;
5844000000;1.7002205849811491e-012;
5856000000;1.8859087468764413e-012;
5868000000;1.7701027275884851e-012;
5880000000;1.3895519934345457e-012;
5892000000;1.449573750963995e-012;
5904000000;1.7378270046955469e-012;
5916000000;1.7545829155904413e-012;
5928000000;1.9414055866390223e-012;
5940000000;1.6777379182111862e-012;
5952000000;1.5128743527034749e-012;
5964000000;1.433625895948254e-012;
5976000000;1.2480210007798087e-012;
5988000000;1.6987135439613943e-012;
6000000000;1.3873671092165529e-012;
6012000000;1.3640724834396156e-012;
6024000000;1.2843541334628394e-012;
6036000000;1.6780648051661906e-012;
6048000000;1.9575424180934275e-012;
6060000000;1.5346800436369379e-012;
6072000000;1.563993834614863e-012;
6084000000;1.5538369202428015e-012;
6096000000;1.6386129649340053e-012;
6108000000;1.4759407888573217e-012;
6120000000;1.5992096969591474e-012;
6132000000;1.2879901138684868e-012;
6144000000;1.8758659989931425e-012;
6156000000;1.9700872877503883e-012;
6168000000;2.3628293332328409e-012;
6180000000;1.80247472763434e-012;
6192000000;2.0314000048066161e-012;
6204000000;1.9993297382253639e-012;
6216000000;2.1783996047991527e-012;
6228000000;1.6020945420996968e-012;
6240000000;1.8816133547094882e-012;
6252000000;1.5521753804134675e-012;
6264000000;2.0579933156933405e-012;
6276000000;2.4577592565300233e-012;
6288000000;1.6502253123024113e-012;
6300000000;1.8889579570663395e-012;
6312000000;1.6525151472907007e-012;
6324000000;2.6911105722310369e-012;
6336000000;2.0135061153114808e-012;
6348000000;1.7853573437351389e-012;
6360000000;1.5877416568998992e-012;
6372000000;2.0073120683000711e-012;
6384000000;1.232120416978788e-012;
6396000000;1.8479005218369204e-012;
6408000000;1.4515073171184056e-012;
6420000000;1.5416037587104303e-012;
6432000000;1.2374807125195564e-012;
6444000000;1.6279664248608494e-012;
6456000000;1.6770615928959898e-012;
6468000000;1.7345581351455031e-012;
6480000000;1.5253562302142143e-012;
6492000000;1.3550973494355634e-012;
6504000000;1.6791706913821258e-012;
6516000000;1.8676514328130889e-012;
6528000000;1.4146661272973482e-012;
6540000000;1.8737682846298176e-012;
6552000000;1.5451217779197113e-012;
6564000000;1.9045891166274975e-012;
6576000000;1.5647579803060307e-012;
6588000000;1.7508918577144317e-012;
6600000000;1.7827783520274476e-012;
6612000000;2.0906694344485777e-012;
6624000000;1.9628205311095215e-012;
6636000000;1.2628678484893907e-012;
6648000000;1.7703621771683609e-012;
6660000000;1.3938813211294976e-012;
6672000000;1.970673407444834e-012;
6684000000;1.647951198245623e-012;
6696000000;1.6449118542954944e-012;
6708000000;1.7764208073284271e-012;
6720000000;1.9899062866229889e-012;
6732000000;1.2186955004184208e-012;
6744000000;2.464543976885003e-012;
6756000000;2.3178702880655155e-012;
6768000000;1.7209648419877488e-012;
6780000000;2.2292445667204674e-012;
6792000000;1.4392288359352245e-012;
6804000000;2.0391054296464706e-012;
6816000000;1.3383830719040923e-012;
6828000000;2.7061575636616597e-012;
6840000000;1.9539359279868718e-012;
6852000000;2.0082158592310551e-012;
6864000000;1.7557975472842768e-012;
6876000000;1.6346464112859671e-012;
6888000000;2.2272342390522448e-012;
6900000000;2.2915393541045326e-012;
6912000000;2.0513697077811921e-012;
6924000000;2.6707692047517329e-012;
6936000000;2.2311119965423565e-012;
6948000000;1.8308735603989046e-012;
6960000000;1.9709518305627283e-012;
6972000000;1.4389625558816621e-012;
6984000000;1.9378702201949816e-012;
6996000000;2.1156761238760868e-012;
7008000000;1.3771325659689415e-012;
7020000000;1.5744215826896113e-012;
7032000000;1.5418037940112539e-012;
7044000000;1.3823380374394789e-012;
7056000000;1.6439512511706722e-012;
7068000000;1.2449361203384357e-012;
7080000000;1.5479593518455403e-012;
7092000000;1.4204329986527986e-012;
7104000000;1.491907942671733e-012;
7116000000;1.6320764184563075e-012;
7128000000;1.3061254551874346e-012;
7140000000;1.4667719079250463e-012;
7152000000;1.3170226628028692e-012;
7164000000;1.6192085649721633e-012;
7176000000;1.0279348986591552e-012;
7188000000;1.4669451634322095e-012;
7200000000;1.6225170079015028e-012;
7212000000;1.2505831873538265e-012;
7224000000;1.6122035347357344e-012;
7236000000;1.1424893149591941e-012;
7248000000;1.0754966795617493e-012;
7260000000;1.1526737680664367e-012;
7272000000;1.1948403421183085e-012;
7284000000;1.1206736493657443e-012;
7296000000;1.2640970084923375e-012;
7308000000;1.1041492156346755e-012;
7320000000;7.8054663427140625e-013;
7332000000;1.211122131403175e-012;
7344000000;1.204226063485081e-012;
7356000000;8.3092278717333823e-013;
7368000000;8.6781341661346101e-013;
7380000000;9.8255886933629188e-013;
7392000000;9.694720070133056e-013;
7404000000;1.0573817212436443e-012;
7416000000;1.0517054891898137e-012;
7428000000;1.3247965007998075e-012;
7440000000;9.6699167770331051e-013;
7452000000;8.1825556530121246e-013;
7464000000;9.9450482571317167e-013;
7476000000;8.8789148559517694e-013;
7488000000;8.7353415516647215e-013;
7500000000;7.7268269907393439e-013;
7512000000;1.1515793743935299e-012;
7524000000;1.1556411209923123e-012;
7536000000;1.2000433199238492e-012;
7548000000;1.1057967692559845e-012;
7560000000;9.286635046026892e-013;
7572000000;1.1515882648513442e-012;
7584000000;1.2062876739160622e-012;
7596000000;1.4425520240141099e-012;
7608000000;1.3149468493234284e-012;
7620000000;1.7560495158691625e-012;
7632000000;1.3625514562118357e-012;
7644000000;1.6174737330759692e-012;
7656000000;1.200487734394351e-012;
7668000000;1.4605329749436957e-012;
7680000000;1.2483431172452542e-012;
7692000000;1.2812511468451859e-012;
7704000000;1.3792221488159728e-012;
7716000000;1.6550386278471607e-012;
7728000000;1.4369629618149471e-012;
7740000000;1.2573329963988522e-012;
7752000000;1.4529156957404643e-012;
7764000000;1.6598725432331873e-012;
7776000000;1.2769064234793848e-012;
7788000000;1.8696400764378618e-012;
7800000000;1.1945381749728368e-012;
7812000000;1.6033292315337233e-012;
7824000000;1.1999885677141386e-012;
7836000000;1.4246314631455315e-012;
7848000000;1.1421405271203056e-012;
7860000000;1.0870832229184502e-012;
7872000000;1.5445094205326915e-012;
7884000000;1.0342122123974118e-012;
7896000000;9.3098694985832564e-013;
7908000000;1.1325760208152902e-012;
7920000000;1.0674366121912748e-012;
7932000000;8.7091217484264183e-013;
7944000000;1.0712935529996748e-012;
7956000000;1.3744240121016382e-012;
7968000000;1.5596331734771263e-012;
7980000000;1.2539702349406712e-012;
7992000000;9.6886756430214493e-013;
8004000000;1.4415696284256208e-012;
8016000000;1.0086912858794927e-012;
8028000000;9.7719477908791985e-013;
8040000000;9.5087251874431677e-013;
8052000000;1.2853758855901898e-012;
8064000000;1.3296680380012194e-012;
8076000000;1.1471439033058917e-012;
8088000000;9.8029212785427644e-013;
8100000000;9.5233239696956851e-013;
8112000000;1.2184904777876038e-012;
8124000000;9.9774453022477561e-013;
8136000000;9.6011078861563126e-013;
8148000000;1.0385751503597107e-012;
8160000000;8.4780668813469462e-013;
8172000000;1.4037346588932631e-012;
8184000000;1.2169110120627269e-012;
8196000000;1.2981305483675265e-012;
8208000000;1.1789581897542201e-012;
8220000000;1.1613531317178349e-012;
8232000000;1.3979765695754098e-012;
8244000000;1.1385172318800763e-012;
8256000000;1.2773572347427042e-012;
8268000000;1.4715057514505525e-012;
8280000000;1.2252703192328074e-012;
8292000000;9.6385215347244424e-013;
8304000000;1.0139572558312548e-012;
8316000000;9.5648630075301222e-013;
8328000000;1.3670622793504617e-012;
8340000000;1.130585967727693e-012;
8352000000;1.1446790780869631e-012;
8364000000;1.0601995626899341e-012;
8376000000;1.1211309658420987e-012;
8388000000;1.1339615227715094e-012;
8400000000;1.0280676050050674e-012;
8412000000;1.1950709519203961e-012;
8424000000;1.1302607070759474e-012;
8436000000;1.3934616264685284e-012;
8448000000;8.2173390271098046e-013;
8460000000;1.2968193142601225e-012;
8472000000;1.0425642554129366e-012;
8484000000;1.1895926951832614e-012;
8496000000;1.2130297851256633e-012;
8508000000;1.3210450528627904e-012;
8520000000;1.0234533489791864e-012;
8532000000;1.6556419863561489e-012;
8544000000;1.4138432178484317e-012;
8556000000;9.7847240292797677e-013;
8568000000;1.0287487008098228e-012;
8580000000;1.5907485832050705e-012;
8592000000;9.7040442088164314e-013;
8604000000;1.1395999161695203e-012;
8616000000;1.1071842227761142e-012;
8628000000;9.9781305180207669e-013;
8640000000;1.19371645814631e-012;
8652000000;8.5048629380399254e-013;
8664000000;8.9915309356078388e-013;
8676000000;1.0834296784376085e-012;
8688000000;8.8495660452436731e-013;
8700000000;8.5964520007628109e-013;
8712000000;8.2073150359240898e-013;
8724000000;8.9432785179213714e-013;
8736000000;7.4957732078620443e-013;
8748000000;1.1013502393061869e-012;
8760000000;1.0277210939907411e-012;
8772000000;1.0974286800483068e-012;
8784000000;1.2415994881526116e-012;
8796000000;1.0666387478125428e-012;
8808000000;1.2620275918057144e-012;
8820000000;1.2782682898282438e-012;
8832000000;1.3276054517882829e-012;
8844000000;1.6444387084674217e-012;
8856000000;1.4780228907093629e-012;
8868000000;1.5260576005995952e-012;
8880000000;1.9290591259796264e-012;
8892000000;1.3318485854105222e-012;
8904000000;1.5166818538928095e-012;
8916000000;1.5659584089514067e-012;
8928000000;1.1600054684174355e-012;
8940000000;1.6151831391461591e-012;
