Time;Power;
0.0083000000000000053;1.4433211570352711e-012;
0.0084000000000000047;1.441030129424592e-012;
0.0085000000000000041;1.2720742428168341e-012;
0.0086000000000000035;1.601983845057886e-012;
0.0087000000000000029;1.1326232920300106e-012;
0.0088000000000000023;1.171407805825031e-012;
0.0089000000000000017;1.4277610127164109e-012;
0.0090000000000000011;1.5369982847221464e-012;
0.0091000000000000004;1.2333542390510766e-012;
0.0091999999999999998;1.2959775396934048e-012;
0.0092999999999999992;1.7886369468866903e-012;
0.0093999999999999986;1.4168661903457558e-012;
0.009499999999999998;1.5574881878990809e-012;
0.0095999999999999974;1.8002843139852676e-012;
0.0096999999999999968;1.438036864066794e-012;
0.0097999999999999962;1.4042741578942919e-012;
0.0098999999999999956;1.5478424748513464e-012;
0.009999999999999995;1.4156875541640468e-012;
0.010099999999999994;1.349945112291695e-012;
0.010199999999999994;1.3541682965939605e-012;
0.010299999999999993;1.5467472138167015e-012;
0.010399999999999993;1.2572629569385096e-012;
0.010499999999999992;1.5197183789172897e-012;
0.010599999999999991;1.0199274150940463e-012;
0.010699999999999991;1.4713110287403741e-012;
0.01079999999999999;1.4057090994695765e-012;
0.01089999999999999;1.2629048197834725e-012;
0.010999999999999989;1.2441747935729164e-012;
0.011099999999999988;1.3608364652153981e-012;
0.011199999999999988;1.5087483129158641e-012;
0.011299999999999987;1.4563527250474606e-012;
0.011399999999999987;1.3640908064563306e-012;
0.011499999999999986;1.4252194259836704e-012;
0.011599999999999985;1.345941153668706e-012;
0.011699999999999985;1.3210308498143308e-012;
0.011799999999999984;1.252167315148045e-012;
0.011899999999999984;1.4673530402894985e-012;
0.011999999999999983;1.4229865116094365e-012;
0.012099999999999982;1.1420915211821092e-012;
0.012199999999999982;1.4409863276568236e-012;
0.012299999999999981;1.3900506180136718e-012;
0.01239999999999998;1.4779935088304885e-012;
0.01249999999999998;1.4364536036343134e-012;
0.012599999999999979;1.4771908739621975e-012;
0.012699999999999979;1.4657536252446479e-012;
0.012799999999999978;1.5817103486345796e-012;
0.012899999999999977;1.3889261919405871e-012;
0.012999999999999977;1.5213468505803629e-012;
0.013099999999999976;1.5819869286087807e-012;
0.013199999999999976;1.1668064518050025e-012;
0.013299999999999975;1.4022315210013292e-012;
0.013399999999999974;1.3304509403899711e-012;
0.013499999999999974;1.2664118885508113e-012;
0.013599999999999973;1.4814744483254705e-012;
0.013699999999999973;1.4644658099041696e-012;
0.013799999999999972;1.4132006112207995e-012;
0.013899999999999971;1.6925690449892672e-012;
0.013999999999999971;1.5367709275265762e-012;
0.01409999999999997;1.362377550183369e-012;
0.01419999999999997;1.4746057023021231e-012;
0.014299999999999969;1.4846911677510177e-012;
0.014399999999999968;1.7884408147136877e-012;
0.014499999999999968;1.3539549256064154e-012;
0.014599999999999967;1.5517703224818269e-012;
0.014699999999999967;1.1446807043902218e-012;
0.014799999999999966;1.3738775742067055e-012;
0.014899999999999965;1.6470593335385364e-012;
0.014999999999999965;1.536543570331006e-012;
0.015099999999999964;1.268063670560593e-012;
0.015199999999999964;1.1532927390867087e-012;
0.015299999999999963;1.6529969667361533e-012;
0.015399999999999962;1.4398415185828961e-012;
0.015499999999999962;1.3574146147388166e-012;
0.015599999999999961;1.5613823168419971e-012;
0.015699999999999961;1.1347715302145733e-012;
0.01579999999999996;1.3557910219855196e-012;
0.015899999999999959;1.2141985550676027e-012;
0.015999999999999959;1.5272351525791317e-012;
0.016099999999999958;1.2597736439093343e-012;
0.016199999999999957;1.0732176865951848e-012;
0.016299999999999957;1.3337959209325234e-012;
0.016399999999999956;1.1409157039260487e-012;
0.016499999999999956;1.4384330315406202e-012;
0.016599999999999955;1.6869416020331984e-012;
0.016699999999999954;1.2163015820215728e-012;
0.016799999999999954;1.327828363754946e-012;
0.016899999999999953;1.4434091942516769e-012;
0.016999999999999953;1.2497464001171021e-012;
0.017099999999999952;1.5856345099776736e-012;
0.017199999999999951;1.4457463004546867e-012;
0.017299999999999951;1.7206537843844627e-012;
0.01739999999999995;1.4331577374501747e-012;
0.01749999999999995;1.2454026525332562e-012;
0.017599999999999949;1.3676067656814839e-012;
0.017699999999999948;1.4145091348227723e-012;
0.017799999999999948;1.2369830637223855e-012;
0.017899999999999947;1.4052742259781925e-012;
0.017999999999999947;1.1170595698439811e-012;
0.018099999999999946;1.4095830622520844e-012;
0.018199999999999945;1.901040306076518e-012;
0.018299999999999945;1.4806260601255006e-012;
0.018399999999999944;1.3474311727143529e-012;
0.018499999999999944;1.1582623965847305e-012;
0.018599999999999943;1.4524589213651962e-012;
0.018699999999999942;1.4589215252547305e-012;
0.018799999999999942;1.2882627907148669e-012;
0.018899999999999941;1.5740604349459564e-012;
0.018999999999999941;1.0220774964223023e-012;
0.01909999999999994;1.5558400921766857e-012;
0.019199999999999939;1.3525463301439222e-012;
0.019299999999999939;1.3228025445843894e-012;
0.019399999999999938;1.4615815068647064e-012;
0.019499999999999938;1.2413935981600566e-012;
0.019599999999999937;1.4278486162519477e-012;
0.019699999999999936;1.3758565684321433e-012;
0.019799999999999936;1.2311143857829387e-012;
0.019899999999999935;1.4600296882952279e-012;
0.019999999999999934;1.4363216562299219e-012;
0.020099999999999934;1.3649480851141149e-012;
0.020199999999999933;1.5998022134464107e-012;
0.020299999999999933;1.3982375370383271e-012;
0.020399999999999932;1.2627400210532547e-012;
0.020499999999999931;1.2813181505394455e-012;
0.020599999999999931;1.2465495215913114e-012;
0.02069999999999993;1.330831712192948e-012;
0.02079999999999993;1.3704396775379712e-012;
0.020899999999999929;1.3366787060889451e-012;
0.020999999999999928;1.3284628388662845e-012;
0.021099999999999928;1.2573041566210641e-012;
0.021199999999999927;1.4407219991671716e-012;
0.021299999999999927;1.2735227369192748e-012;
0.021399999999999926;1.2454026525332562e-012;
0.021499999999999925;1.3258425390558215e-012;
0.021599999999999925;1.4214992030692208e-012;
0.021699999999999924;1.6489430263930127e-012;
0.021799999999999924;1.3991921770512006e-012;
0.021899999999999923;1.3171546102072607e-012;
0.021999999999999922;1.4041437283729419e-012;
0.022099999999999922;1.3488370576714148e-012;
0.022199999999999921;1.4971444223244035e-012;
0.022299999999999921;1.4496750154469051e-012;
0.02239999999999992;1.4099315248303212e-012;
0.022499999999999919;1.4813852184866749e-012;
0.022599999999999919;1.2302596007901512e-012;
0.022699999999999918;1.1947914446003294e-012;
0.022799999999999918;1.2623688986496129e-012;
0.022899999999999917;1.4818762536505936e-012;
0.022999999999999916;1.5031206531193608e-012;
0.023099999999999916;1.4296464402943632e-012;
0.023199999999999915;1.2543438510093097e-012;
0.023299999999999915;1.1131080866061405e-012;
0.023399999999999914;1.444114576185096e-012;
0.023499999999999913;1.4750068571059427e-012;
0.023599999999999913;1.5848031437518117e-012;
0.023699999999999912;1.4338166071103942e-012;
0.023799999999999912;1.6739110098029641e-012;
0.023899999999999911;1.5680363908351924e-012;
0.02399999999999991;1.2931808401894784e-012;
0.02409999999999991;1.3328640491652721e-012;
0.024199999999999909;1.0530559714158616e-012;
0.024299999999999908;1.3486664042494656e-012;
0.024399999999999908;1.4141166536363325e-012;
0.024499999999999907;1.5370895745450697e-012;
0.024599999999999907;1.1598816525293376e-012;
0.024699999999999906;1.8325714210010169e-012;
0.024799999999999905;1.2329874534561247e-012;
0.024899999999999905;1.3203143005985352e-012;
0.024999999999999904;1.6411320002615581e-012;
0.025099999999999904;1.3365939214790568e-012;
0.025199999999999903;1.2447886688429777e-012;
0.025299999999999902;1.2427021217620293e-012;
0.025399999999999902;1.3187548926138493e-012;
0.025499999999999901;1.7159409743811027e-012;
0.025599999999999901;1.9580641361788276e-012;
0.0256999999999999;1.4343877648148595e-012;
0.025799999999999899;1.5827716741412257e-012;
0.025899999999999899;1.6628699285592408e-012;
0.025999999999999898;1.4495424175212102e-012;
0.026099999999999898;1.7017934370727739e-012;
0.026199999999999897;1.2569751012617147e-012;
0.026299999999999896;1.4740266299217986e-012;
0.026399999999999896;1.4175215905590233e-012;
0.026499999999999895;1.4312700330476602e-012;
0.026599999999999895;1.4929277432351729e-012;
0.026699999999999894;1.3203143005985352e-012;
0.026799999999999893;1.1811959830382301e-012;
0.026899999999999893;1.4485707555342286e-012;
0.026999999999999892;1.5431446268379667e-012;
0.027099999999999892;1.1386438666938226e-012;
0.027199999999999891;1.5188140458852195e-012;
0.02729999999999989;1.3699244646656061e-012;
0.02739999999999989;1.2186492049856557e-012;
0.027499999999999889;1.280985950993796e-012;
0.027599999999999889;1.5133030462424757e-012;
0.027699999999999888;1.4854959710236537e-012;
0.027799999999999887;1.2349437878561575e-012;
0.027899999999999887;1.2960612401011207e-012;
0.027999999999999886;1.6938581613723525e-012;
0.028099999999999885;1.6482364518372039e-012;
0.028199999999999885;1.3713417337454792e-012;
0.028299999999999884;1.3393096310806984e-012;
0.028399999999999884;1.3384607007796423e-012;
0.028499999999999883;1.4063615723369782e-012;
0.028599999999999882;1.3519916523124786e-012;
0.028699999999999882;1.389920730593408e-012;
0.028799999999999881;1.6561587171115555e-012;
0.028899999999999881;1.1180291718468349e-012;
0.02899999999999988;1.4156875541640468e-012;
0.029099999999999879;1.1546327045516835e-012;
0.029199999999999879;1.7236869483822082e-012;
0.029299999999999878;1.5231121485576038e-012;
0.029399999999999878;1.4110207143328002e-012;
0.029499999999999877;1.4370693220480679e-012;
0.029599999999999876;1.2108857753295732e-012;
0.029699999999999876;1.322760477540097e-012;
0.029799999999999875;1.6112375106000498e-012;
0.029899999999999875;1.3682932824971017e-012;
0.029999999999999874;1.4868377796323218e-012;
0.030099999999999873;1.4154256109191743e-012;
0.030199999999999873;1.5545591073098941e-012;
0.030299999999999872;1.5103258270768305e-012;
0.030399999999999872;1.6211718382661e-012;
0.030499999999999871;9.8929783635959279e-013;
0.03059999999999987;1.4909114524550016e-012;
0.03069999999999987;1.1883041209012624e-012;
0.030799999999999869;1.4034917976066263e-012;
0.030899999999999869;1.7848118816221614e-012;
0.030999999999999868;1.4581684384257221e-012;
0.031099999999999867;1.4742939941775335e-012;
0.031199999999999867;1.3183759639545656e-012;
0.03129999999999987;1.3664054696743699e-012;
0.031399999999999872;1.5594115625530702e-012;
0.031499999999999875;1.5486641916778732e-012;
0.031599999999999878;1.3444517851443627e-012;
0.031699999999999881;1.5709778313291456e-012;
0.031799999999999884;1.2237980811027893e-012;
0.031899999999999887;1.2622451911817323e-012;
0.03199999999999989;1.3123169001136303e-012;
0.032099999999999893;1.4290322397636501e-012;
0.032199999999999895;1.2119760490342246e-012;
0.032299999999999898;1.4361900340861822e-012;
0.032399999999999901;1.2900537842835957e-012;
0.032499999999999904;1.2500334968523763e-012;
0.032599999999999907;1.204636542427584e-012;
0.03269999999999991;1.1871445666777891e-012;
0.032799999999999913;1.2915960618739564e-012;
0.032899999999999915;1.2905537099053288e-012;
0.032999999999999918;1.418700985682253e-012;
0.033099999999999921;1.2609677841821099e-012;
0.033199999999999924;1.248844235489377e-012;
0.033299999999999927;1.5222522678146055e-012;
0.03339999999999993;1.4401936674485194e-012;
0.033499999999999933;1.5082978269131964e-012;
0.033599999999999935;1.3068590263773383e-012;
0.033699999999999938;1.1365309735000828e-012;
0.033799999999999941;1.386592446764312e-012;
0.033899999999999944;1.6496496009488215e-012;
0.033999999999999947;1.5673474887747951e-012;
0.03409999999999995;1.3819305942630589e-012;
0.034199999999999953;1.7010753699739367e-012;
0.034299999999999956;1.3065656412694637e-012;
0.034399999999999958;1.4483059933637077e-012;
0.034499999999999961;1.6756201461076703e-012;
0.034599999999999964;1.4687309528305104e-012;
0.034699999999999967;1.5717597579359421e-012;
0.03479999999999997;1.5127163844469438e-012;
0.034899999999999973;1.308621180168279e-012;
0.034999999999999976;1.1929877658661825e-012;
0.035099999999999978;1.5741523752901831e-012;
0.035199999999999981;1.7141632080788782e-012;
0.035299999999999984;1.1966769805984989e-012;
0.035399999999999987;1.1533322040457872e-012;
0.03549999999999999;1.4302607492452935e-012;
0.035599999999999993;1.2580034670223172e-012;
0.035699999999999996;1.5309553754935812e-012;
0.035799999999999998;1.3472609529732726e-012;
0.035900000000000001;1.5284142224417097e-012;
0.036000000000000004;1.4440706659971103e-012;
0.036100000000000007;1.1875443120187845e-012;
0.03620000000000001;1.4535646991609141e-012;
0.036300000000000013;1.4330700254944206e-012;
0.036400000000000016;1.2339248546544557e-012;
0.036500000000000019;1.4779043874119102e-012;
0.036600000000000021;1.3418583735477774e-012;
0.036700000000000024;1.6467767904523867e-012;
0.036800000000000027;1.099140418438227e-012;
0.03690000000000003;1.3185865160164623e-012;
0.037000000000000033;1.4135058141323542e-012;
0.037100000000000036;1.333753420207362e-012;
0.037200000000000039;1.222215796452264e-012;
0.037300000000000041;1.2156945372251982e-012;
0.037400000000000044;1.29886097537113e-012;
0.037500000000000047;1.6092821519819722e-012;
0.03760000000000005;1.9190395800228188e-012;
0.037700000000000053;1.2971055436336587e-012;
0.037800000000000056;1.414814771415196e-012;
0.037900000000000059;1.3140827401919575e-012;
0.038000000000000062;1.530092892665369e-012;
0.038100000000000064;1.246221767274569e-012;
0.038200000000000067;1.3919978451154558e-012;
0.03830000000000007;1.3104262683652501e-012;
0.038400000000000073;1.0389108193523122e-012;
0.038500000000000076;1.2896786503319158e-012;
0.038600000000000079;1.0791167221954612e-012;
0.038700000000000082;1.6554506246727052e-012;
0.038800000000000084;1.1592891360420743e-012;
0.038900000000000087;1.4845124912329921e-012;
0.03900000000000009;1.4285500950575458e-012;
0.039100000000000093;1.3790858646028914e-012;
0.039200000000000096;1.4365855510387049e-012;
0.039300000000000099;1.7792780053135782e-012;
0.039400000000000102;1.6391119147737832e-012;
0.039500000000000104;1.6412730549641985e-012;
0.039600000000000107;1.3356608570894157e-012;
0.03970000000000011;1.6474829313273265e-012;
0.039800000000000113;1.4136804791023416e-012;
0.039900000000000116;1.6927122680962525e-012;
0.040000000000000119;1.3893585717669743e-012;
0.040100000000000122;1.4131568094530311e-012;
0.040200000000000125;1.4733139838338238e-012;
0.040300000000000127;1.3611786394210346e-012;
0.04040000000000013;1.4015800239158827e-012;
0.040500000000000133;1.2357185587286157e-012;
0.040600000000000136;1.5647305499910669e-012;
0.040700000000000139;1.5420966370180422e-012;
0.040800000000000142;1.7731174601492983e-012;
0.040900000000000145;1.3168177485922694e-012;
0.041000000000000147;1.4035350572733085e-012;
0.04110000000000015;1.612681451053366e-012;
0.041200000000000153;1.6526196643801283e-012;
0.041300000000000156;1.6297315059976558e-012;
0.041400000000000159;1.2763811275268155e-012;
0.041500000000000162;1.6375620477682151e-012;
0.041600000000000165;1.1097817543409549e-012;
0.041700000000000167;1.5017714719359199e-012;
0.04180000000000017;1.6760000505489092e-012;
0.041900000000000173;1.337357416648921e-012;
0.042000000000000176;1.527824633300312e-012;
0.042100000000000179;1.5128518012982872e-012;
0.042200000000000182;1.0713181643889902e-012;
0.042300000000000185;1.5976219912977596e-012;
0.042400000000000188;1.3566453732974382e-012;
0.04250000000000019;1.0862551092991057e-012;
0.042600000000000193;1.6353565637089451e-012;
0.042700000000000196;1.3099225480359133e-012;
0.042800000000000199;1.6654726642945095e-012;
0.042900000000000202;1.2299748892996565e-012;
0.043000000000000205;1.0572012015819254e-012;
0.043100000000000208;1.338800381320282e-012;
0.04320000000000021;1.5422333549119926e-012;
0.043300000000000213;1.329266124255879e-012;
0.043400000000000216;1.172400609754376e-012;
0.043500000000000219;1.5120846198410365e-012;
0.043600000000000222;1.2568929187370403e-012;
0.043700000000000225;1.3927335847097044e-012;
0.043800000000000228;1.3351521494300855e-012;
0.043900000000000231;1.4371131238158363e-012;
0.044000000000000233;1.300283014940562e-012;
0.044100000000000236;1.5378173994634592e-012;
0.044200000000000239;1.3058109281371966e-012;
0.044300000000000242;1.3649480851141149e-012;
0.044400000000000245;1.5354526461050511e-012;
0.044500000000000248;9.5935076289271892e-013;
0.044600000000000251;1.2504847417965648e-012;
0.044700000000000253;1.26690726052342e-012;
0.044800000000000256;1.3619064643394241e-012;
0.044900000000000259;1.4620695062625422e-012;
0.045000000000000262;1.305685052264971e-012;
0.045100000000000265;1.3424957760049816e-012;
0.045200000000000268;1.3948992785492442e-012;
0.045300000000000271;1.4443792299353997e-012;
0.045400000000000273;1.0582200263634101e-012;
0.045500000000000276;1.3868517879239706e-012;
0.045600000000000279;1.4129825781639127e-012;
0.045700000000000282;1.3548940615282223e-012;
0.045800000000000285;1.5120397338710956e-012;
0.045900000000000288;1.4306114886480925e-012;
0.046000000000000291;1.196877666420626e-012;
0.046100000000000294;1.3269407274363321e-012;
0.046200000000000296;1.1527413138617826e-012;
0.046300000000000299;1.4032309385639263e-012;
0.046400000000000302;1.5487099450095521e-012;
0.046500000000000305;1.2245289417872618e-012;
0.046600000000000308;1.6348871041682589e-012;
0.046700000000000311;1.3558763486964942e-012;
0.046800000000000314;1.56518949277068e-012;
0.046900000000000316;1.6789937495875762e-012;
0.047000000000000319;1.2983175732422803e-012;
0.047100000000000322;1.099717539254641e-012;
0.047200000000000325;1.5487099450095521e-012;
0.047300000000000328;1.6166442099938005e-012;
0.047400000000000331;1.5327262029019018e-012;
0.047500000000000334;1.5861887541282482e-012;
0.047600000000000336;1.297230877404798e-012;
0.047700000000000339;1.3258001467508773e-012;
0.047800000000000342;1.0973719762746859e-012;
0.047900000000000345;1.7498915727900965e-012;
0.048000000000000348;1.4141166536363325e-012;
0.048100000000000351;1.486748441373309e-012;
0.048200000000000354;1.2828552239593782e-012;
0.048300000000000357;1.4890751392354629e-012;
0.048400000000000359;1.4640664982440432e-012;
0.048500000000000362;1.2085051926194468e-012;
0.048600000000000365;1.2375952042689708e-012;
0.048700000000000368;1.6205181727763085e-012;
0.048800000000000371;1.3921277325357195e-012;
0.048900000000000374;1.2921381629601991e-012;
0.049000000000000377;1.2386975126177369e-012;
0.049100000000000379;1.3951593786504235e-012;
0.049200000000000382;1.3801630194612557e-012;
0.049300000000000385;1.3278707560598901e-012;
0.049400000000000388;1.4590989007301491e-012;
0.049500000000000391;1.6893728169847799e-012;
0.049600000000000394;1.2017792360222157e-012;
0.049700000000000397;1.2908872104935853e-012;
0.0498000000000004;1.697536534082944e-012;
0.049900000000000402;1.4154256109191743e-012;
0.050000000000000405;1.6632955863321586e-012;
0.050100000000000408;1.3065235742251713e-012;
0.050200000000000411;1.4267525962757821e-012;
0.050300000000000414;1.3848219446166432e-012;
0.050400000000000417;1.2036703014514649e-012;
0.05050000000000042;1.4433211570352711e-012;
0.050600000000000422;1.2802386104363017e-012;
0.050700000000000425;1.6285605676513715e-012;
0.050800000000000428;1.2755521465457331e-012;
0.050900000000000431;1.4130259462508121e-012;
0.051000000000000434;1.4917178820308963e-012;
0.051100000000000437;1.6550260511019599e-012;
0.05120000000000044;1.0957199774244697e-012;
0.051300000000000442;1.1548298125066414e-012;
0.051400000000000445;1.5730017115245243e-012;
0.051500000000000448;1.2521261154654906e-012;
0.051600000000000451;1.3683361084829149e-012;
0.051700000000000454;1.2567694281095942e-012;
0.051800000000000457;1.187024545497295e-012;
0.05190000000000046;1.3079497337628587e-012;
0.052000000000000463;1.4649984784315118e-012;
0.052100000000000465;1.4267525962757821e-012;
0.052200000000000468;1.1733542739852942e-012;
0.052300000000000471;1.3972834391265399e-012;
0.052400000000000474;1.4884932479294899e-012;
0.052500000000000477;1.3277018373614169e-012;
0.05260000000000048;1.8112289012356397e-012;
0.052700000000000483;1.418700985682253e-012;
0.052800000000000485;1.402579116217828e-012;
0.052900000000000488;1.2900537842835957e-012;
0.053000000000000491;1.2076583223025183e-012;
0.053100000000000494;1.8367453825246516e-012;
0.053200000000000497;1.3364241354188455e-012;
0.0533000000000005;1.4820102610391128e-012;
0.053400000000000503;1.2678571300467345e-012;
0.053500000000000505;1.3624201593287477e-012;
0.053600000000000508;1.4507793837797989e-012;
0.053700000000000511;1.4511329421082464e-012;
0.053800000000000514;1.7027982756462334e-012;
0.053900000000000517;1.2287139621730558e-012;
0.05400000000000052;1.2138751375595502e-012;
0.054100000000000523;1.1824322987755154e-012;
0.054200000000000526;1.6333396224074703e-012;
0.054300000000000528;1.3590821176800993e-012;
0.054400000000000531;1.5530959764781249e-012;
0.054500000000000534;1.5361798205021371e-012;
0.054600000000000537;1.3238997571829447e-012;
0.05470000000000054;1.2884709575319842e-012;
0.054800000000000543;1.1926671672837785e-012;
0.054900000000000546;1.4902842414982187e-012;
0.055000000000000548;1.6456941061629426e-012;
0.055100000000000551;1.3698385958535453e-012;
0.055200000000000554;1.5429624808729892e-012;
0.055300000000000557;1.5769613262786586e-012;
0.05540000000000056;1.5553370223686525e-012;
0.055500000000000563;1.1666478330271679e-012;
0.055600000000000566;1.3307892114677866e-012;
0.055700000000000569;1.521075583196807e-012;
0.055800000000000571;1.2801140356066831e-012;
0.055900000000000574;1.6112375106000498e-012;
0.056000000000000577;1.0170394257671966e-012;
0.05610000000000058;1.0352493601956114e-012;
0.056200000000000583;1.3278707560598901e-012;
0.056300000000000586;1.2452389380052109e-012;
0.056400000000000589;1.4500284653551354e-012;
0.056500000000000591;1.3966328094028313e-012;
0.056600000000000594;1.5619783027762124e-012;
0.056700000000000597;1.3996696596879632e-012;
0.0568000000000006;1.278661855216856e-012;
0.056900000000000603;1.4415146593754757e-012;
0.057000000000000606;1.8230484396392077e-012;
0.057100000000000609;1.7483392121195318e-012;
0.057200000000000611;1.2875548066962339e-012;
0.057300000000000614;1.4027095457391781e-012;
0.057400000000000617;1.3341774516770211e-012;
0.05750000000000062;1.4401495404200992e-012;
0.057600000000000623;1.2758008625241013e-012;
0.057700000000000626;1.5128065900676946e-012;
0.057800000000000629;1.3416458699219702e-012;
0.057900000000000632;1.2636883726935277e-012;
0.058000000000000634;1.3436012285400478e-012;
0.058100000000000637;1.3919543686083391e-012;
0.05820000000000064;1.3321018550380148e-012;
0.058300000000000643;1.2958940561261234e-012;
0.058400000000000646;1.4668641735299248e-012;
0.058500000000000649;1.2268844794272038e-012;
0.058600000000000652;1.1615812478549259e-012;
0.058700000000000654;1.300115505704913e-012;
0.058800000000000657;1.5106416551696755e-012;
0.05890000000000066;1.512400664774316e-012;
0.059000000000000663;1.4531224530947573e-012;
0.059100000000000666;1.6238823436973138e-012;
0.059200000000000669;1.3521625225748624e-012;
0.059300000000000672;1.5580835233119927e-012;
0.059400000000000674;1.5413224082466703e-012;
0.059500000000000677;1.6734364545120672e-012;
0.05960000000000068;1.763360616378884e-012;
0.059700000000000683;1.4507351483311615e-012;
0.059800000000000686;1.3012453527888601e-012;
0.059900000000000689;1.4984915435237167e-012;
0.060000000000000692;1.4118923044592613e-012;
0.060100000000000695;1.4651318352987275e-012;
0.060200000000000697;1.2281445391920665e-012;
0.0603000000000007;1.0646074950423912e-012;
0.060400000000000703;1.3598949440488117e-012;
0.060500000000000706;1.3509683823020868e-012;
0.060600000000000709;1.0680170940344236e-012;
0.060700000000000712;1.3764160167531458e-012;
0.060800000000000715;1.2070133304301067e-012;
0.060900000000000717;1.5747508548893951e-012;
0.06100000000000072;1.7511053371221941e-012;
0.061100000000000723;1.3156811794548529e-012;
0.061200000000000726;1.5980395175543838e-012;
0.061300000000000729;1.7500372895620786e-012;
0.061400000000000732;1.2300156553013419e-012;
0.061500000000000735;1.0724956079483094e-012;
0.061600000000000737;1.4113693937514715e-012;
0.06170000000000074;1.2977322124893553e-012;
0.061800000000000743;1.5303198161800702e-012;
0.061900000000000746;1.072267708651653e-012;
0.062000000000000749;1.4543165933675328e-012;
0.062100000000000752;1.4533436303379443e-012;
0.062200000000000755;1.4081458438522376e-012;
0.062300000000000758;1.5207136765116314e-012;
0.06240000000000076;1.3261801596123335e-012;
0.062500000000000763;1.3876726373887593e-012;
0.062600000000000766;1.7043787171530655e-012;
0.062700000000000769;1.571115850265703e-012;
0.062800000000000772;1.3381212370794371e-012;
0.062900000000000775;1.4006245165412712e-012;
0.063000000000000778;1.2430293339776854e-012;
0.06310000000000078;1.5354526461050511e-012;
0.063200000000000783;1.90088851777237e-012;
0.063300000000000786;1.7652122168490547e-012;
0.063400000000000789;1.3948126507956626e-012;
